Warning: All of online environments libraries in D4RL have been moved ]8;;https://github.com/Farama-Foundation/Gymnasium\Gymnasium]8;;\, ]8;;https://github.com/Farama-Foundation/MiniGrid\MiniGrid]8;;\ and ]8;;https://github.com/Farama-Foundation/Gymnasium-Robotics\Gymnasium-Robotics]8;;\, and all offline datasets in D4RL have been moved to ]8;;https://github.com/Farama-Foundation/Minari\Minari]8;;\.
These new versions include large bug fixes, new versions of Python, and are where all new development will continue. Please upgrade these libraries as soon as you're able to do so.
If you'd like to read more about the story behind this switch, please check out ]8;;https://farama.org/Announcing-Minari\this blog post]8;;\.
Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
/opt/venv/lib/python3.10/site-packages/Cython/Distutils/old_build_ext.py:15: DeprecationWarning: dep_util is Deprecated. Use functions from setuptools instead.
  from distutils.dep_util import newer, newer_group
<frozen importlib._bootstrap>:283: DeprecationWarning: the load_module() method is deprecated and slated for removal in Python 3.12; use exec_module() instead
pybullet build time: Jan 29 2025 23:16:28
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /root/.netrc.
wandb: Currently logged in as: wsk208 to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
/opt/venv/lib/python3.10/site-packages/wandb/analytics/sentry.py:268: DeprecationWarning: Read the `app_url` setting from the appropriate Settings object.
  app_url = wandb.util.app_url(tags["base_url"])  # type: ignore[index]
/opt/venv/lib/python3.10/site-packages/wandb/analytics/sentry.py:279: DeprecationWarning: The `Scope.user` setter is deprecated in favor of `Scope.set_user()`.
  self.scope.user = {"email": email}
wandb: setting up run z4g6u6gf
/opt/venv/lib/python3.10/site-packages/wandb/analytics/sentry.py:268: DeprecationWarning: Read the `app_url` setting from the appropriate Settings object.
  app_url = wandb.util.app_url(tags["base_url"])  # type: ignore[index]
/opt/venv/lib/python3.10/site-packages/wandb/analytics/sentry.py:279: DeprecationWarning: The `Scope.user` setter is deprecated in favor of `Scope.set_user()`.
  self.scope.user = {"email": email}
wandb: Tracking run with wandb version 0.25.1
wandb: Run data is saved locally in /app/wandb/run-20260318_134313-z4g6u6gf
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run cdemodice_hopper_M4_s2
wandb: ⭐️ View project at https://wandb.ai/wsk208/DemoDICE
wandb: 🚀 View run at https://wandb.ai/wsk208/DemoDICE/runs/z4g6u6gf
/opt/venv/lib/python3.10/site-packages/gym/spaces/box.py:84: UserWarning: [33mWARN: Box bound precision lowered by casting to float32[0m
  logger.warn(f"Box bound precision lowered by casting to {self.dtype}")
load datafile:   0%|          | 0/21 [00:00<?, ?it/s]load datafile:  10%|▉         | 2/21 [00:00<00:01, 17.70it/s]load datafile:  19%|█▉        | 4/21 [00:00<00:02,  6.04it/s]load datafile:  81%|████████  | 17/21 [00:00<00:00, 21.82it/s]load datafile:  95%|█████████▌| 20/21 [00:01<00:00, 16.76it/s]load datafile: 100%|██████████| 21/21 [00:01<00:00, 16.95it/s]
Expert  :  999061 transitions  (hopper-expert-v2, 100 traj)
load datafile:   0%|          | 0/9 [00:00<?, ?it/s]load datafile:  33%|███▎      | 3/9 [00:00<00:00,  8.93it/s]load datafile:  44%|████▍     | 4/9 [00:00<00:00,  6.47it/s]load datafile:  56%|█████▌    | 5/9 [00:00<00:00,  4.97it/s]load datafile:  67%|██████▋   | 6/9 [00:01<00:00,  4.29it/s]load datafile: 100%|██████████| 9/9 [00:01<00:00,  7.41it/s]
Imperfect:   35054 transitions  (hopper-random-v2, 1600 traj)
Union   : 1034115 transitions total
/root/.local/share/uv/python/cpython-3.10-linux-x86_64-gnu/lib/python3.10/multiprocessing/popen_fork.py:66: RuntimeWarning: os.fork() was called. os.fork() is incompatible with multithreaded code, and JAX is multithreaded, so this will likely lead to a deadlock.
  self.pid = os.fork()
/opt/venv/lib/python3.10/site-packages/tensorflow_probability/python/internal/backend/jax/ops.py:681: DeprecationWarning: jax.interpreters.xla.pytype_aval_mappings is deprecated.
  jax.interpreters.xla.pytype_aval_mappings[onp.ndarray])
/opt/venv/lib/python3.10/site-packages/gym/spaces/box.py:84: UserWarning: [33mWARN: Box bound precision lowered by casting to float32[0m
  logger.warn(f"Box bound precision lowered by casting to {self.dtype}")
Step:    10000  |  score: 0.64 ± 0.01  |  actor_loss: 2.0818  cost_loss: 1.3701  q_loss: 0.0101  reward_max: 0.6291  reward_mean: 0.0031  reward_min: -0.4841  state_cost_loss: 1.3681  value_loss: -0.0262
Step:    20000  |  score: 0.72 ± 0.01  |  actor_loss: 12.8034  cost_loss: 1.3726  q_loss: 37.3351  reward_max: 0.2352  reward_mean: -0.0136  reward_min: -0.7169  state_cost_loss: 1.3758  value_loss: 8791.5723
Step:    30000  |  score: 0.70 ± 0.01  |  actor_loss: 13.5958  cost_loss: 1.3741  q_loss: 29.3376  reward_max: 0.2816  reward_mean: -0.0181  reward_min: -0.6032  state_cost_loss: 1.3746  value_loss: 1029642125312.0000
Step:    40000  |  score: 0.71 ± 0.01  |  actor_loss: -0.6303  cost_loss: 1.3744  q_loss: 14.9409  reward_max: 0.5023  reward_mean: -0.0149  reward_min: -0.6148  state_cost_loss: 1.3748  value_loss: 8330536288256.0000
Step:    50000  |  score: 0.71 ± 0.01  |  actor_loss: -8.8791  cost_loss: 1.3615  q_loss: 25.6274  reward_max: 0.4629  reward_mean: -0.0048  reward_min: -0.7161  state_cost_loss: 1.3647  value_loss: 1986161410048.0000
Step:    60000  |  score: 0.69 ± 0.01  |  actor_loss: -14.0783  cost_loss: 1.3713  q_loss: 41.9211  reward_max: 0.3811  reward_mean: -0.0010  reward_min: -0.5759  state_cost_loss: 1.3712  value_loss: 28772009984.0000
Step:    70000  |  score: 0.67 ± 0.01  |  actor_loss: -14.2184  cost_loss: 1.3629  q_loss: 18.2965  reward_max: 0.4797  reward_mean: -0.0006  reward_min: -0.7667  state_cost_loss: 1.3632  value_loss: 556869516680757248.0000
Step:    80000  |  score: 0.68 ± 0.01  |  actor_loss: -10.1586  cost_loss: 1.3658  q_loss: 25.1503  reward_max: 0.3075  reward_mean: 0.0020  reward_min: -0.5686  state_cost_loss: 1.3666  value_loss: 56991903744.0000
Step:    90000  |  score: 0.67 ± 0.00  |  actor_loss: -11.1364  cost_loss: 1.3639  q_loss: 87.5372  reward_max: 0.5215  reward_mean: 0.0052  reward_min: -1.2650  state_cost_loss: 1.3639  value_loss: 331297181459808256.0000
Step:   100000  |  score: 0.68 ± 0.01  |  actor_loss: -24.4439  cost_loss: 1.3672  q_loss: 13.7382  reward_max: 0.2436  reward_mean: -0.0065  reward_min: -1.0893  state_cost_loss: 1.3707  value_loss: 7429651456.0000
Step:   110000  |  score: 0.69 ± 0.01  |  actor_loss: -23.2036  cost_loss: 1.3698  q_loss: 7.8249  reward_max: 0.3093  reward_mean: -0.0046  reward_min: -0.7325  state_cost_loss: 1.3722  value_loss: 62870294528.0000
Step:   120000  |  score: 0.68 ± 0.01  |  actor_loss: -13.1554  cost_loss: 1.3651  q_loss: 67.5809  reward_max: 0.3734  reward_mean: -0.0038  reward_min: -0.6581  state_cost_loss: 1.3680  value_loss: 200262189056.0000
Step:   130000  |  score: 0.68 ± 0.01  |  actor_loss: -5.9516  cost_loss: 1.3673  q_loss: 21.0025  reward_max: 0.5116  reward_mean: -0.0100  reward_min: -1.3251  state_cost_loss: 1.3714  value_loss: 148338900992.0000
Step:   140000  |  score: 0.66 ± 0.01  |  actor_loss: -16.7687  cost_loss: 1.3628  q_loss: 37.1032  reward_max: 0.4772  reward_mean: -0.0144  reward_min: -0.9677  state_cost_loss: 1.3632  value_loss: 313080020992.0000
Step:   150000  |  score: 0.69 ± 0.01  |  actor_loss: -8.5326  cost_loss: 1.3643  q_loss: 107.6935  reward_max: 0.3588  reward_mean: -0.0146  reward_min: -1.0762  state_cost_loss: 1.3631  value_loss: 154979205120.0000
Step:   160000  |  score: 0.73 ± 0.01  |  actor_loss: -17.3232  cost_loss: 1.3693  q_loss: 14.5966  reward_max: 0.4055  reward_mean: 0.0008  reward_min: -0.6321  state_cost_loss: 1.3702  value_loss: 15088140653953024.0000
Step:   170000  |  score: 0.69 ± 0.01  |  actor_loss: -16.5966  cost_loss: 1.3591  q_loss: 29.8821  reward_max: 0.2890  reward_mean: -0.0118  reward_min: -1.5402  state_cost_loss: 1.3620  value_loss: 224096687537258496.0000
Step:   180000  |  score: 0.69 ± 0.01  |  actor_loss: -7.7754  cost_loss: 1.3579  q_loss: 5.9106  reward_max: 0.3876  reward_mean: -0.0171  reward_min: -1.6581  state_cost_loss: 1.3585  value_loss: 331741059350528.0000
Step:   190000  |  score: 0.69 ± 0.01  |  actor_loss: -15.5358  cost_loss: 1.3667  q_loss: 13.8294  reward_max: 0.4904  reward_mean: -0.0097  reward_min: -1.4824  state_cost_loss: 1.3664  value_loss: 67481113110511616.0000
