Warning: All of online environments libraries in D4RL have been moved ]8;;https://github.com/Farama-Foundation/Gymnasium\Gymnasium]8;;\, ]8;;https://github.com/Farama-Foundation/MiniGrid\MiniGrid]8;;\ and ]8;;https://github.com/Farama-Foundation/Gymnasium-Robotics\Gymnasium-Robotics]8;;\, and all offline datasets in D4RL have been moved to ]8;;https://github.com/Farama-Foundation/Minari\Minari]8;;\.
These new versions include large bug fixes, new versions of Python, and are where all new development will continue. Please upgrade these libraries as soon as you're able to do so.
If you'd like to read more about the story behind this switch, please check out ]8;;https://farama.org/Announcing-Minari\this blog post]8;;\.
Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
/opt/venv/lib/python3.10/site-packages/Cython/Distutils/old_build_ext.py:15: DeprecationWarning: dep_util is Deprecated. Use functions from setuptools instead.
  from distutils.dep_util import newer, newer_group
<frozen importlib._bootstrap>:283: DeprecationWarning: the load_module() method is deprecated and slated for removal in Python 3.12; use exec_module() instead
pybullet build time: Jan 29 2025 23:16:28
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /root/.netrc.
wandb: Currently logged in as: wsk208 to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
/opt/venv/lib/python3.10/site-packages/wandb/analytics/sentry.py:268: DeprecationWarning: Read the `app_url` setting from the appropriate Settings object.
  app_url = wandb.util.app_url(tags["base_url"])  # type: ignore[index]
/opt/venv/lib/python3.10/site-packages/wandb/analytics/sentry.py:279: DeprecationWarning: The `Scope.user` setter is deprecated in favor of `Scope.set_user()`.
  self.scope.user = {"email": email}
wandb: setting up run tjkhxiv6
/opt/venv/lib/python3.10/site-packages/wandb/analytics/sentry.py:268: DeprecationWarning: Read the `app_url` setting from the appropriate Settings object.
  app_url = wandb.util.app_url(tags["base_url"])  # type: ignore[index]
/opt/venv/lib/python3.10/site-packages/wandb/analytics/sentry.py:279: DeprecationWarning: The `Scope.user` setter is deprecated in favor of `Scope.set_user()`.
  self.scope.user = {"email": email}
wandb: Tracking run with wandb version 0.25.1
wandb: Run data is saved locally in /app/wandb/run-20260318_235718-tjkhxiv6
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run bdemodice_halfcheetah_M1_s2
wandb: ⭐️ View project at https://wandb.ai/wsk208/DemoDICE
wandb: 🚀 View run at https://wandb.ai/wsk208/DemoDICE/runs/tjkhxiv6
/opt/venv/lib/python3.10/site-packages/gym/spaces/box.py:84: UserWarning: [33mWARN: Box bound precision lowered by casting to float32[0m
  logger.warn(f"Box bound precision lowered by casting to {self.dtype}")
load datafile:   0%|          | 0/21 [00:00<?, ?it/s]load datafile:   5%|▍         | 1/21 [00:00<00:03,  5.66it/s]load datafile:  14%|█▍        | 3/21 [00:00<00:03,  5.20it/s]load datafile:  19%|█▉        | 4/21 [00:00<00:04,  3.94it/s]load datafile:  81%|████████  | 17/21 [00:01<00:00, 15.05it/s]load datafile:  90%|█████████ | 19/21 [00:01<00:00, 10.56it/s]load datafile: 100%|██████████| 21/21 [00:01<00:00, 10.93it/s]
Expert  :  999000 transitions  (halfcheetah-expert-v2, 400 traj)
load datafile:   0%|          | 0/9 [00:00<?, ?it/s]load datafile:  11%|█         | 1/9 [00:00<00:01,  6.36it/s]load datafile:  33%|███▎      | 3/9 [00:00<00:01,  5.59it/s]load datafile:  44%|████▍     | 4/9 [00:00<00:01,  4.14it/s]load datafile:  56%|█████▌    | 5/9 [00:01<00:01,  3.16it/s]load datafile:  67%|██████▋   | 6/9 [00:01<00:01,  2.75it/s]load datafile: 100%|██████████| 9/9 [00:01<00:00,  4.87it/s]
Imperfect:  999000 transitions  (halfcheetah-random-v2, 100 traj)
Union   : 1998000 transitions total
/root/.local/share/uv/python/cpython-3.10-linux-x86_64-gnu/lib/python3.10/multiprocessing/popen_fork.py:66: RuntimeWarning: os.fork() was called. os.fork() is incompatible with multithreaded code, and JAX is multithreaded, so this will likely lead to a deadlock.
  self.pid = os.fork()
/opt/venv/lib/python3.10/site-packages/tensorflow_probability/python/internal/backend/jax/ops.py:681: DeprecationWarning: jax.interpreters.xla.pytype_aval_mappings is deprecated.
  jax.interpreters.xla.pytype_aval_mappings[onp.ndarray])
/opt/venv/lib/python3.10/site-packages/gym/spaces/box.py:84: UserWarning: [33mWARN: Box bound precision lowered by casting to float32[0m
  logger.warn(f"Box bound precision lowered by casting to {self.dtype}")
Step:    10000  |  score: 2.20 ± 0.00  |  actor_loss: 4.0716  cost_loss: 0.9950  q_loss: 5.2651  reward_max: 1.1370  reward_mean: -1.6188  reward_min: -6.4336  value_loss: -6.8141
Step:    20000  |  score: 2.16 ± 0.01  |  actor_loss: 3.0828  cost_loss: 0.9325  q_loss: 3.9502  reward_max: 0.8392  reward_mean: -2.0189  reward_min: -6.2854  value_loss: -0.6335
Step:    30000  |  score: 1.87 ± 0.04  |  actor_loss: 1.4009  cost_loss: 0.9637  q_loss: 3.6770  reward_max: 1.1054  reward_mean: -1.9748  reward_min: -6.5067  value_loss: 11.6867
Step:    40000  |  score: 2.35 ± 0.70  |  actor_loss: 30.4258  cost_loss: 0.9557  q_loss: 16.2722  reward_max: 1.0392  reward_mean: -1.9892  reward_min: -6.6073  value_loss: 2824.9932
Step:    50000  |  score: 2.19 ± 0.01  |  actor_loss: 101.0069  cost_loss: 0.9822  q_loss: 22.8852  reward_max: 1.0438  reward_mean: -1.9677  reward_min: -6.4501  value_loss: 7956014301184.0000
Step:    60000  |  score: 2.23 ± 0.01  |  actor_loss: 107.9026  cost_loss: 0.9687  q_loss: 18.5207  reward_max: 0.9186  reward_mean: -1.9439  reward_min: -6.6701  value_loss: 1160535080960.0000
Step:    70000  |  score: 2.16 ± 0.01  |  actor_loss: 95.8281  cost_loss: 0.9512  q_loss: 18.1828  reward_max: 1.0058  reward_mean: -2.1286  reward_min: -6.6388  value_loss: 344821180923904.0000
Step:    80000  |  score: 2.17 ± 0.03  |  actor_loss: 96.6360  cost_loss: 0.9462  q_loss: 17.2030  reward_max: 1.0681  reward_mean: -2.0981  reward_min: -6.5775  value_loss: 836886323003392.0000
Step:    90000  |  score: 2.17 ± 0.04  |  actor_loss: 120.8204  cost_loss: 0.9748  q_loss: 13.8078  reward_max: 0.8357  reward_mean: -2.0248  reward_min: -6.7944  value_loss: 4404940723888062464.0000
Step:   100000  |  score: 2.69 ± 1.43  |  actor_loss: 74.2519  cost_loss: 1.0403  q_loss: 11.9479  reward_max: 1.0329  reward_mean: -1.6775  reward_min: -6.4766  value_loss: 19854694285312.0000
Step:   110000  |  score: 2.11 ± 0.02  |  actor_loss: 101.4664  cost_loss: 0.9628  q_loss: 13.2053  reward_max: 0.9396  reward_mean: -2.0941  reward_min: -6.6339  value_loss: 8152578785280.0000
Step:   120000  |  score: 4.54 ± 2.47  |  actor_loss: 89.4413  cost_loss: 0.9522  q_loss: 12.8275  reward_max: 0.9637  reward_mean: -2.1444  reward_min: -6.6229  value_loss: 38056322230386688.0000
Step:   130000  |  score: 4.02 ± 1.81  |  actor_loss: 81.6648  cost_loss: 0.9679  q_loss: 11.0248  reward_max: 0.9457  reward_mean: -2.0032  reward_min: -6.5851  value_loss: 2234773221146624.0000
Step:   140000  |  score: 3.81 ± 2.19  |  actor_loss: 106.0613  cost_loss: 0.9262  q_loss: 12.8324  reward_max: 1.2816  reward_mean: -2.2641  reward_min: -6.5132  value_loss: 17010025986784139149312.0000
Step:   150000  |  score: 5.16 ± 2.36  |  actor_loss: 100.9519  cost_loss: 0.9561  q_loss: 11.6740  reward_max: 1.2366  reward_mean: -2.1513  reward_min: -6.5941  value_loss: 199206253887488.0000
Step:   160000  |  score: 4.25 ± 1.97  |  actor_loss: 100.8300  cost_loss: 0.9415  q_loss: 10.5642  reward_max: 0.9233  reward_mean: -2.1271  reward_min: -6.4901  value_loss: 6521716100640790282240.0000
Step:   170000  |  score: 7.23 ± 3.23  |  actor_loss: 102.6579  cost_loss: 0.9365  q_loss: 11.3605  reward_max: 1.0581  reward_mean: -2.1960  reward_min: -6.6534  value_loss: 405606544441344.0000
Step:   180000  |  score: 3.45 ± 0.96  |  actor_loss: 87.1342  cost_loss: 0.9683  q_loss: 11.6515  reward_max: 1.1693  reward_mean: -2.0743  reward_min: -6.6878  value_loss: 14487859324869144477696.0000
Step:   190000  |  score: 4.51 ± 2.30  |  actor_loss: 101.4241  cost_loss: 0.9522  q_loss: 11.0920  reward_max: 1.0581  reward_mean: -2.0984  reward_min: -6.5369  value_loss: 1928969939058688.0000
Step:   200000  |  score: 4.72 ± 1.44  |  actor_loss: 103.1776  cost_loss: 1.0353  q_loss: 11.2785  reward_max: 1.0569  reward_mean: -1.6895  reward_min: -6.5368  value_loss: 1937721337577472.0000
Step:   210000  |  score: 5.41 ± 3.43  |  actor_loss: 91.3958  cost_loss: 0.9352  q_loss: 9.4380  reward_max: 0.9737  reward_mean: -2.1814  reward_min: -6.7382  value_loss: 1457214371250831360.0000
Step:   220000  |  score: 3.41 ± 0.84  |  actor_loss: 103.0444  cost_loss: 1.0114  q_loss: 12.0697  reward_max: 2.0925  reward_mean: -1.8687  reward_min: -6.6340  value_loss: 111408154935296.0000
