Warning: All of online environments libraries in D4RL have been moved ]8;;https://github.com/Farama-Foundation/Gymnasium\Gymnasium]8;;\, ]8;;https://github.com/Farama-Foundation/MiniGrid\MiniGrid]8;;\ and ]8;;https://github.com/Farama-Foundation/Gymnasium-Robotics\Gymnasium-Robotics]8;;\, and all offline datasets in D4RL have been moved to ]8;;https://github.com/Farama-Foundation/Minari\Minari]8;;\.
These new versions include large bug fixes, new versions of Python, and are where all new development will continue. Please upgrade these libraries as soon as you're able to do so.
If you'd like to read more about the story behind this switch, please check out ]8;;https://farama.org/Announcing-Minari\this blog post]8;;\.
Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
/opt/venv/lib/python3.10/site-packages/Cython/Distutils/old_build_ext.py:15: DeprecationWarning: dep_util is Deprecated. Use functions from setuptools instead.
  from distutils.dep_util import newer, newer_group
<frozen importlib._bootstrap>:283: DeprecationWarning: the load_module() method is deprecated and slated for removal in Python 3.12; use exec_module() instead
pybullet build time: Jan 29 2025 23:16:28
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /root/.netrc.
wandb: Currently logged in as: wsk208 to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
/opt/venv/lib/python3.10/site-packages/wandb/analytics/sentry.py:268: DeprecationWarning: Read the `app_url` setting from the appropriate Settings object.
  app_url = wandb.util.app_url(tags["base_url"])  # type: ignore[index]
/opt/venv/lib/python3.10/site-packages/wandb/analytics/sentry.py:279: DeprecationWarning: The `Scope.user` setter is deprecated in favor of `Scope.set_user()`.
  self.scope.user = {"email": email}
wandb: setting up run 0udhvar7
/opt/venv/lib/python3.10/site-packages/wandb/analytics/sentry.py:268: DeprecationWarning: Read the `app_url` setting from the appropriate Settings object.
  app_url = wandb.util.app_url(tags["base_url"])  # type: ignore[index]
/opt/venv/lib/python3.10/site-packages/wandb/analytics/sentry.py:279: DeprecationWarning: The `Scope.user` setter is deprecated in favor of `Scope.set_user()`.
  self.scope.user = {"email": email}
wandb: Tracking run with wandb version 0.25.1
wandb: Run data is saved locally in /app/wandb/run-20260319_012424-0udhvar7
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run bdemodice_halfcheetah_M4_s2
wandb: ⭐️ View project at https://wandb.ai/wsk208/DemoDICE
wandb: 🚀 View run at https://wandb.ai/wsk208/DemoDICE/runs/0udhvar7
/opt/venv/lib/python3.10/site-packages/gym/spaces/box.py:84: UserWarning: [33mWARN: Box bound precision lowered by casting to float32[0m
  logger.warn(f"Box bound precision lowered by casting to {self.dtype}")
load datafile:   0%|          | 0/21 [00:00<?, ?it/s]load datafile:   5%|▍         | 1/21 [00:00<00:03,  5.93it/s]load datafile:  14%|█▍        | 3/21 [00:00<00:03,  5.27it/s]load datafile:  19%|█▉        | 4/21 [00:00<00:04,  3.99it/s]load datafile:  81%|████████  | 17/21 [00:01<00:00, 15.56it/s]load datafile:  90%|█████████ | 19/21 [00:01<00:00, 10.84it/s]load datafile: 100%|██████████| 21/21 [00:01<00:00, 11.22it/s]
Expert  :  999000 transitions  (halfcheetah-expert-v2, 100 traj)
load datafile:   0%|          | 0/9 [00:00<?, ?it/s]load datafile:  11%|█         | 1/9 [00:00<00:01,  6.38it/s]load datafile:  33%|███▎      | 3/9 [00:00<00:01,  5.58it/s]load datafile:  44%|████▍     | 4/9 [00:00<00:01,  4.13it/s]load datafile:  56%|█████▌    | 5/9 [00:01<00:01,  3.16it/s]load datafile:  67%|██████▋   | 6/9 [00:01<00:01,  2.74it/s]load datafile: 100%|██████████| 9/9 [00:01<00:00,  4.85it/s]
Imperfect:  999000 transitions  (halfcheetah-random-v2, 1600 traj)
Union   : 1998000 transitions total
/root/.local/share/uv/python/cpython-3.10-linux-x86_64-gnu/lib/python3.10/multiprocessing/popen_fork.py:66: RuntimeWarning: os.fork() was called. os.fork() is incompatible with multithreaded code, and JAX is multithreaded, so this will likely lead to a deadlock.
  self.pid = os.fork()
/opt/venv/lib/python3.10/site-packages/tensorflow_probability/python/internal/backend/jax/ops.py:681: DeprecationWarning: jax.interpreters.xla.pytype_aval_mappings is deprecated.
  jax.interpreters.xla.pytype_aval_mappings[onp.ndarray])
/opt/venv/lib/python3.10/site-packages/gym/spaces/box.py:84: UserWarning: [33mWARN: Box bound precision lowered by casting to float32[0m
  logger.warn(f"Box bound precision lowered by casting to {self.dtype}")
Step:    10000  |  score: 2.20 ± 0.01  |  actor_loss: 4.0781  cost_loss: 0.9952  q_loss: 5.2673  reward_max: 1.1151  reward_mean: -1.6185  reward_min: -6.4299  value_loss: -6.8206
Step:    20000  |  score: 2.16 ± 0.01  |  actor_loss: 3.0348  cost_loss: 0.9317  q_loss: 3.9577  reward_max: 0.8591  reward_mean: -2.0200  reward_min: -6.2819  value_loss: -0.6605
Step:    30000  |  score: 1.93 ± 0.08  |  actor_loss: 1.3970  cost_loss: 0.9640  q_loss: 3.6918  reward_max: 1.0954  reward_mean: -1.9705  reward_min: -6.4963  value_loss: 11.6122
Step:    40000  |  score: 2.11 ± 0.25  |  actor_loss: 30.3733  cost_loss: 0.9556  q_loss: 16.1492  reward_max: 1.0533  reward_mean: -1.9880  reward_min: -6.6024  value_loss: 2652.7603
Step:    50000  |  score: 2.18 ± 0.01  |  actor_loss: 100.8219  cost_loss: 0.9822  q_loss: 22.5312  reward_max: 0.9800  reward_mean: -1.9673  reward_min: -6.4499  value_loss: 5778611109888.0000
Step:    60000  |  score: 2.20 ± 0.01  |  actor_loss: 107.5878  cost_loss: 0.9690  q_loss: 18.0825  reward_max: 0.9169  reward_mean: -1.9419  reward_min: -6.6681  value_loss: 950049439744.0000
Step:    70000  |  score: 2.15 ± 0.01  |  actor_loss: 95.5099  cost_loss: 0.9509  q_loss: 17.7725  reward_max: 1.0168  reward_mean: -2.1286  reward_min: -6.6361  value_loss: 387940068884480.0000
Step:    80000  |  score: 2.40 ± 0.61  |  actor_loss: 95.2776  cost_loss: 0.9457  q_loss: 16.8561  reward_max: 1.1026  reward_mean: -2.0960  reward_min: -6.5834  value_loss: 468490469244928.0000
Step:    90000  |  score: 2.55 ± 1.07  |  actor_loss: 120.6810  cost_loss: 0.9756  q_loss: 13.4965  reward_max: 0.8651  reward_mean: -2.0223  reward_min: -6.7980  value_loss: 3082256548097949696.0000
Step:   100000  |  score: 3.06 ± 2.39  |  actor_loss: 73.5398  cost_loss: 1.0409  q_loss: 11.7388  reward_max: 1.1179  reward_mean: -1.6761  reward_min: -6.4698  value_loss: 11472568582144.0000
Step:   110000  |  score: 2.98 ± 1.56  |  actor_loss: 102.3382  cost_loss: 0.9622  q_loss: 12.9410  reward_max: 0.9259  reward_mean: -2.0922  reward_min: -6.6175  value_loss: 5577443901440.0000
Step:   120000  |  score: 3.64 ± 1.41  |  actor_loss: 87.7809  cost_loss: 0.9517  q_loss: 12.4775  reward_max: 0.9427  reward_mean: -2.1398  reward_min: -6.5934  value_loss: 26351011635396608.0000
Step:   130000  |  score: 5.42 ± 2.36  |  actor_loss: 80.7274  cost_loss: 0.9682  q_loss: 10.8139  reward_max: 0.9522  reward_mean: -2.0026  reward_min: -6.5489  value_loss: 1150617712066560.0000
Step:   140000  |  score: 5.13 ± 1.39  |  actor_loss: 105.4175  cost_loss: 0.9267  q_loss: 12.5778  reward_max: 1.2843  reward_mean: -2.2596  reward_min: -6.5037  value_loss: 16398368477492908392448.0000
Step:   150000  |  score: 4.01 ± 3.09  |  actor_loss: 99.4233  cost_loss: 0.9563  q_loss: 11.5269  reward_max: 1.2618  reward_mean: -2.1522  reward_min: -6.6178  value_loss: 344981336227840.0000
Step:   160000  |  score: 4.53 ± 1.88  |  actor_loss: 100.0251  cost_loss: 0.9413  q_loss: 10.2519  reward_max: 0.9084  reward_mean: -2.1248  reward_min: -6.4461  value_loss: 3397411976096872660992.0000
Step:   170000  |  score: 5.69 ± 3.10  |  actor_loss: 102.8482  cost_loss: 0.9364  q_loss: 11.0037  reward_max: 1.0727  reward_mean: -2.1974  reward_min: -6.6537  value_loss: 271818682269696.0000
Step:   180000  |  score: 4.27 ± 1.59  |  actor_loss: 86.2497  cost_loss: 0.9683  q_loss: 11.1761  reward_max: 1.1331  reward_mean: -2.0759  reward_min: -6.6885  value_loss: 10385889586367642468352.0000
Step:   190000  |  score: 5.01 ± 2.07  |  actor_loss: 99.4838  cost_loss: 0.9515  q_loss: 10.7907  reward_max: 1.1434  reward_mean: -2.1000  reward_min: -6.5753  value_loss: 1065248660389888.0000
Step:   200000  |  score: 4.72 ± 1.79  |  actor_loss: 102.0889  cost_loss: 1.0352  q_loss: 10.9104  reward_max: 1.0830  reward_mean: -1.6915  reward_min: -6.5343  value_loss: 1625349574098944.0000
Step:   210000  |  score: 4.37 ± 1.52  |  actor_loss: 88.9550  cost_loss: 0.9363  q_loss: 9.3778  reward_max: 1.0365  reward_mean: -2.1856  reward_min: -6.7573  value_loss: 881899584941457408.0000
Step:   220000  |  score: 5.39 ± 1.96  |  actor_loss: 102.7885  cost_loss: 1.0106  q_loss: 11.5769  reward_max: 1.9190  reward_mean: -1.8717  reward_min: -6.6412  value_loss: 131834792902656.0000
