Warning: All of online environments libraries in D4RL have been moved ]8;;https://github.com/Farama-Foundation/Gymnasium\Gymnasium]8;;\, ]8;;https://github.com/Farama-Foundation/MiniGrid\MiniGrid]8;;\ and ]8;;https://github.com/Farama-Foundation/Gymnasium-Robotics\Gymnasium-Robotics]8;;\, and all offline datasets in D4RL have been moved to ]8;;https://github.com/Farama-Foundation/Minari\Minari]8;;\.
These new versions include large bug fixes, new versions of Python, and are where all new development will continue. Please upgrade these libraries as soon as you're able to do so.
If you'd like to read more about the story behind this switch, please check out ]8;;https://farama.org/Announcing-Minari\this blog post]8;;\.
Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
/opt/venv/lib/python3.10/site-packages/Cython/Distutils/old_build_ext.py:15: DeprecationWarning: dep_util is Deprecated. Use functions from setuptools instead.
  from distutils.dep_util import newer, newer_group
<frozen importlib._bootstrap>:283: DeprecationWarning: the load_module() method is deprecated and slated for removal in Python 3.12; use exec_module() instead
pybullet build time: Jan 29 2025 23:16:28
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /root/.netrc.
wandb: Currently logged in as: wsk208 to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
/opt/venv/lib/python3.10/site-packages/wandb/analytics/sentry.py:268: DeprecationWarning: Read the `app_url` setting from the appropriate Settings object.
  app_url = wandb.util.app_url(tags["base_url"])  # type: ignore[index]
/opt/venv/lib/python3.10/site-packages/wandb/analytics/sentry.py:279: DeprecationWarning: The `Scope.user` setter is deprecated in favor of `Scope.set_user()`.
  self.scope.user = {"email": email}
wandb: setting up run v36me33q
/opt/venv/lib/python3.10/site-packages/wandb/analytics/sentry.py:268: DeprecationWarning: Read the `app_url` setting from the appropriate Settings object.
  app_url = wandb.util.app_url(tags["base_url"])  # type: ignore[index]
/opt/venv/lib/python3.10/site-packages/wandb/analytics/sentry.py:279: DeprecationWarning: The `Scope.user` setter is deprecated in favor of `Scope.set_user()`.
  self.scope.user = {"email": email}
wandb: Tracking run with wandb version 0.25.1
wandb: Run data is saved locally in /app/wandb/run-20260319_011153-v36me33q
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run bdemodice_halfcheetah_M3_s4
wandb: ⭐️ View project at https://wandb.ai/wsk208/DemoDICE
wandb: 🚀 View run at https://wandb.ai/wsk208/DemoDICE/runs/v36me33q
/opt/venv/lib/python3.10/site-packages/gym/spaces/box.py:84: UserWarning: [33mWARN: Box bound precision lowered by casting to float32[0m
  logger.warn(f"Box bound precision lowered by casting to {self.dtype}")
load datafile:   0%|          | 0/21 [00:00<?, ?it/s]load datafile:   5%|▍         | 1/21 [00:00<00:03,  5.86it/s]load datafile:  14%|█▍        | 3/21 [00:00<00:03,  5.28it/s]load datafile:  19%|█▉        | 4/21 [00:00<00:04,  3.98it/s]load datafile:  81%|████████  | 17/21 [00:01<00:00, 15.40it/s]load datafile:  90%|█████████ | 19/21 [00:01<00:00, 10.67it/s]load datafile: 100%|██████████| 21/21 [00:01<00:00, 11.08it/s]
Expert  :  999000 transitions  (halfcheetah-expert-v2, 400 traj)
load datafile:   0%|          | 0/9 [00:00<?, ?it/s]load datafile:  11%|█         | 1/9 [00:00<00:01,  6.19it/s]load datafile:  33%|███▎      | 3/9 [00:00<00:01,  5.53it/s]load datafile:  44%|████▍     | 4/9 [00:00<00:01,  4.12it/s]load datafile:  56%|█████▌    | 5/9 [00:01<00:01,  3.19it/s]load datafile:  67%|██████▋   | 6/9 [00:01<00:01,  2.79it/s]load datafile: 100%|██████████| 9/9 [00:01<00:00,  4.90it/s]
Imperfect:  999000 transitions  (halfcheetah-random-v2, 1600 traj)
Union   : 1998000 transitions total
/root/.local/share/uv/python/cpython-3.10-linux-x86_64-gnu/lib/python3.10/multiprocessing/popen_fork.py:66: RuntimeWarning: os.fork() was called. os.fork() is incompatible with multithreaded code, and JAX is multithreaded, so this will likely lead to a deadlock.
  self.pid = os.fork()
/opt/venv/lib/python3.10/site-packages/tensorflow_probability/python/internal/backend/jax/ops.py:681: DeprecationWarning: jax.interpreters.xla.pytype_aval_mappings is deprecated.
  jax.interpreters.xla.pytype_aval_mappings[onp.ndarray])
/opt/venv/lib/python3.10/site-packages/gym/spaces/box.py:84: UserWarning: [33mWARN: Box bound precision lowered by casting to float32[0m
  logger.warn(f"Box bound precision lowered by casting to {self.dtype}")
Step:    10000  |  score: 2.20 ± 0.01  |  actor_loss: 3.2498  cost_loss: 0.9424  q_loss: 4.6387  reward_max: 1.1733  reward_mean: -1.9139  reward_min: -6.4386  value_loss: -8.0844
Step:    20000  |  score: 2.16 ± 0.01  |  actor_loss: 3.0394  cost_loss: 1.0021  q_loss: 2.3982  reward_max: 2.9535  reward_mean: -1.7211  reward_min: -6.3362  value_loss: 6.3652
Step:    30000  |  score: 1.99 ± 0.06  |  actor_loss: 1.5346  cost_loss: 0.9882  q_loss: 2.7624  reward_max: 0.9122  reward_mean: -1.8199  reward_min: -6.5260  value_loss: 17.1104
Step:    40000  |  score: 3.35 ± 3.05  |  actor_loss: 11.4020  cost_loss: 0.9530  q_loss: 5.6580  reward_max: 1.0423  reward_mean: -1.9980  reward_min: -6.3637  value_loss: 4954.9922
Step:    50000  |  score: 2.14 ± 0.01  |  actor_loss: 92.1946  cost_loss: 0.9768  q_loss: 20.3045  reward_max: 1.1138  reward_mean: -1.9170  reward_min: -6.4386  value_loss: 33945116737536.0000
Step:    60000  |  score: 2.14 ± 0.01  |  actor_loss: 95.0706  cost_loss: 0.9202  q_loss: 18.9794  reward_max: 0.9125  reward_mean: -2.1402  reward_min: -6.5996  value_loss: 112362219978620928.0000
Step:    70000  |  score: 2.11 ± 0.01  |  actor_loss: 92.5199  cost_loss: 0.9756  q_loss: 14.5524  reward_max: 1.0982  reward_mean: -1.9898  reward_min: -6.5898  value_loss: 7213436228337664.0000
Step:    80000  |  score: 2.09 ± 0.03  |  actor_loss: 94.7089  cost_loss: 0.9758  q_loss: 15.2737  reward_max: 1.9756  reward_mean: -1.9159  reward_min: -6.6290  value_loss: 10973419143168.0000
Step:    90000  |  score: 2.73 ± 1.40  |  actor_loss: 87.0276  cost_loss: 1.0022  q_loss: 13.5135  reward_max: 1.0793  reward_mean: -1.8581  reward_min: -6.6551  value_loss: 8104187749466112.0000
Step:   100000  |  score: 2.32 ± 0.68  |  actor_loss: 101.2706  cost_loss: 0.9837  q_loss: 13.6847  reward_max: 1.7906  reward_mean: -1.9288  reward_min: -6.6037  value_loss: 24782879850496.0000
Step:   110000  |  score: 2.61 ± 1.06  |  actor_loss: 99.0338  cost_loss: 0.9553  q_loss: 13.4446  reward_max: 0.9937  reward_mean: -2.0664  reward_min: -6.5030  value_loss: 613857731018752.0000
Step:   120000  |  score: 2.66 ± 0.75  |  actor_loss: 106.7462  cost_loss: 1.0113  q_loss: 11.7306  reward_max: 1.0056  reward_mean: -1.7935  reward_min: -6.6521  value_loss: 1721923658579968.0000
Step:   130000  |  score: 3.22 ± 2.26  |  actor_loss: 99.9456  cost_loss: 0.9544  q_loss: 10.9905  reward_max: 1.1488  reward_mean: -2.0597  reward_min: -6.5229  value_loss: 64496743743488.0000
Step:   140000  |  score: 3.99 ± 1.15  |  actor_loss: 79.6546  cost_loss: 1.0063  q_loss: 9.5898  reward_max: 0.8858  reward_mean: -1.9156  reward_min: -6.7237  value_loss: 3847128612864.0000
Step:   150000  |  score: 4.40 ± 1.59  |  actor_loss: 85.2069  cost_loss: 0.9600  q_loss: 11.5131  reward_max: 0.7904  reward_mean: -2.0787  reward_min: -6.4680  value_loss: 10527409320071528448.0000
Step:   160000  |  score: 4.44 ± 1.35  |  actor_loss: 82.8396  cost_loss: 1.0040  q_loss: 11.7658  reward_max: 1.4388  reward_mean: -1.8759  reward_min: -6.6564  value_loss: 26291141083136.0000
Step:   170000  |  score: 4.35 ± 2.69  |  actor_loss: 110.3998  cost_loss: 0.9724  q_loss: 10.7929  reward_max: 0.9238  reward_mean: -2.0615  reward_min: -6.6316  value_loss: 3371739648098304.0000
Step:   180000  |  score: 4.71 ± 1.45  |  actor_loss: 75.6518  cost_loss: 0.9605  q_loss: 9.6328  reward_max: 0.8250  reward_mean: -2.1596  reward_min: -6.7700  value_loss: 1283466657611644928.0000
Step:   190000  |  score: 5.65 ± 2.47  |  actor_loss: 90.4207  cost_loss: 1.0322  q_loss: 9.3070  reward_max: 0.8437  reward_mean: -1.8551  reward_min: -6.3433  value_loss: 7587128447860736.0000
Step:   200000  |  score: 7.34 ± 3.98  |  actor_loss: 84.3585  cost_loss: 1.0033  q_loss: 9.4246  reward_max: 0.7730  reward_mean: -1.9773  reward_min: -6.6904  value_loss: 41088945487872.0000
Step:   210000  |  score: 4.87 ± 1.51  |  actor_loss: 88.7239  cost_loss: 0.9660  q_loss: 10.8290  reward_max: 0.9553  reward_mean: -2.2231  reward_min: -6.5723  value_loss: 16017123826466816.0000
Step:   220000  |  score: 8.17 ± 2.95  |  actor_loss: 86.4049  cost_loss: 0.9756  q_loss: 9.3477  reward_max: 0.7911  reward_mean: -2.0726  reward_min: -6.4570  value_loss: 17559854252032.0000
