Warning: All of online environments libraries in D4RL have been moved ]8;;https://github.com/Farama-Foundation/Gymnasium\Gymnasium]8;;\, ]8;;https://github.com/Farama-Foundation/MiniGrid\MiniGrid]8;;\ and ]8;;https://github.com/Farama-Foundation/Gymnasium-Robotics\Gymnasium-Robotics]8;;\, and all offline datasets in D4RL have been moved to ]8;;https://github.com/Farama-Foundation/Minari\Minari]8;;\.
These new versions include large bug fixes, new versions of Python, and are where all new development will continue. Please upgrade these libraries as soon as you're able to do so.
If you'd like to read more about the story behind this switch, please check out ]8;;https://farama.org/Announcing-Minari\this blog post]8;;\.
Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
/opt/venv/lib/python3.10/site-packages/Cython/Distutils/old_build_ext.py:15: DeprecationWarning: dep_util is Deprecated. Use functions from setuptools instead.
  from distutils.dep_util import newer, newer_group
<frozen importlib._bootstrap>:283: DeprecationWarning: the load_module() method is deprecated and slated for removal in Python 3.12; use exec_module() instead
pybullet build time: Jan 29 2025 23:16:28
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /root/.netrc.
wandb: Currently logged in as: wsk208 to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
/opt/venv/lib/python3.10/site-packages/wandb/analytics/sentry.py:268: DeprecationWarning: Read the `app_url` setting from the appropriate Settings object.
  app_url = wandb.util.app_url(tags["base_url"])  # type: ignore[index]
/opt/venv/lib/python3.10/site-packages/wandb/analytics/sentry.py:279: DeprecationWarning: The `Scope.user` setter is deprecated in favor of `Scope.set_user()`.
  self.scope.user = {"email": email}
wandb: setting up run svd8yya6
/opt/venv/lib/python3.10/site-packages/wandb/analytics/sentry.py:268: DeprecationWarning: Read the `app_url` setting from the appropriate Settings object.
  app_url = wandb.util.app_url(tags["base_url"])  # type: ignore[index]
/opt/venv/lib/python3.10/site-packages/wandb/analytics/sentry.py:279: DeprecationWarning: The `Scope.user` setter is deprecated in favor of `Scope.set_user()`.
  self.scope.user = {"email": email}
wandb: Tracking run with wandb version 0.25.1
wandb: Run data is saved locally in /app/wandb/run-20260318_130941-svd8yya6
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run cdemodice_hopper_M3_s2
wandb: ⭐️ View project at https://wandb.ai/wsk208/DemoDICE
wandb: 🚀 View run at https://wandb.ai/wsk208/DemoDICE/runs/svd8yya6
/opt/venv/lib/python3.10/site-packages/gym/spaces/box.py:84: UserWarning: [33mWARN: Box bound precision lowered by casting to float32[0m
  logger.warn(f"Box bound precision lowered by casting to {self.dtype}")
load datafile:   0%|          | 0/21 [00:00<?, ?it/s]load datafile:  10%|▉         | 2/21 [00:00<00:01, 17.87it/s]load datafile:  19%|█▉        | 4/21 [00:00<00:02,  6.01it/s]load datafile:  81%|████████  | 17/21 [00:00<00:00, 22.05it/s]load datafile:  95%|█████████▌| 20/21 [00:01<00:00, 17.07it/s]load datafile: 100%|██████████| 21/21 [00:01<00:00, 17.18it/s]
Expert  :  999061 transitions  (hopper-expert-v2, 400 traj)
load datafile:   0%|          | 0/9 [00:00<?, ?it/s]load datafile:  33%|███▎      | 3/9 [00:00<00:00,  9.02it/s]load datafile:  44%|████▍     | 4/9 [00:00<00:00,  6.52it/s]load datafile:  56%|█████▌    | 5/9 [00:00<00:00,  5.03it/s]load datafile:  67%|██████▋   | 6/9 [00:01<00:00,  4.38it/s]load datafile: 100%|██████████| 9/9 [00:01<00:00,  7.54it/s]
Imperfect:   35054 transitions  (hopper-random-v2, 1600 traj)
Union   : 1034115 transitions total
/root/.local/share/uv/python/cpython-3.10-linux-x86_64-gnu/lib/python3.10/multiprocessing/popen_fork.py:66: RuntimeWarning: os.fork() was called. os.fork() is incompatible with multithreaded code, and JAX is multithreaded, so this will likely lead to a deadlock.
  self.pid = os.fork()
/opt/venv/lib/python3.10/site-packages/tensorflow_probability/python/internal/backend/jax/ops.py:681: DeprecationWarning: jax.interpreters.xla.pytype_aval_mappings is deprecated.
  jax.interpreters.xla.pytype_aval_mappings[onp.ndarray])
/opt/venv/lib/python3.10/site-packages/gym/spaces/box.py:84: UserWarning: [33mWARN: Box bound precision lowered by casting to float32[0m
  logger.warn(f"Box bound precision lowered by casting to {self.dtype}")
Step:    10000  |  score: 0.64 ± 0.01  |  actor_loss: 2.0808  cost_loss: 1.3702  q_loss: 0.0103  reward_max: 0.6146  reward_mean: 0.0039  reward_min: -0.5054  state_cost_loss: 1.3683  value_loss: -0.0300
Step:    20000  |  score: 0.73 ± 0.01  |  actor_loss: 12.8485  cost_loss: 1.3717  q_loss: 37.4772  reward_max: 0.2878  reward_mean: -0.0132  reward_min: -0.7027  state_cost_loss: 1.3751  value_loss: 9236.3027
Step:    30000  |  score: 0.70 ± 0.01  |  actor_loss: 13.4254  cost_loss: 1.3735  q_loss: 28.8915  reward_max: 0.2681  reward_mean: -0.0172  reward_min: -0.6066  state_cost_loss: 1.3743  value_loss: 645749997568.0000
Step:    40000  |  score: 0.71 ± 0.01  |  actor_loss: -0.9419  cost_loss: 1.3740  q_loss: 14.4538  reward_max: 0.5167  reward_mean: -0.0134  reward_min: -0.5965  state_cost_loss: 1.3750  value_loss: 9193014689792.0000
Step:    50000  |  score: 0.71 ± 0.01  |  actor_loss: -9.8660  cost_loss: 1.3605  q_loss: 24.1232  reward_max: 0.4619  reward_mean: -0.0059  reward_min: -0.7406  state_cost_loss: 1.3648  value_loss: 2016442843136.0000
Step:    60000  |  score: 0.69 ± 0.01  |  actor_loss: -13.8891  cost_loss: 1.3713  q_loss: 42.1016  reward_max: 0.3466  reward_mean: -0.0022  reward_min: -0.5820  state_cost_loss: 1.3715  value_loss: 30009618432.0000
Step:    70000  |  score: 0.67 ± 0.01  |  actor_loss: -15.7968  cost_loss: 1.3629  q_loss: 18.0658  reward_max: 0.4561  reward_mean: -0.0026  reward_min: -0.7720  state_cost_loss: 1.3633  value_loss: 1024035239770456064.0000
Step:    80000  |  score: 0.68 ± 0.01  |  actor_loss: -10.3767  cost_loss: 1.3656  q_loss: 24.5843  reward_max: 0.3144  reward_mean: -0.0007  reward_min: -0.5507  state_cost_loss: 1.3666  value_loss: 56340578304.0000
Step:    90000  |  score: 0.69 ± 0.01  |  actor_loss: -10.3530  cost_loss: 1.3637  q_loss: 87.1815  reward_max: 0.4899  reward_mean: 0.0044  reward_min: -1.3045  state_cost_loss: 1.3641  value_loss: 610546299959246848.0000
Step:   100000  |  score: 0.68 ± 0.01  |  actor_loss: -24.3003  cost_loss: 1.3672  q_loss: 13.5909  reward_max: 0.2080  reward_mean: -0.0084  reward_min: -1.1206  state_cost_loss: 1.3707  value_loss: 7225339392.0000
Step:   110000  |  score: 0.69 ± 0.01  |  actor_loss: -24.5245  cost_loss: 1.3694  q_loss: 7.4361  reward_max: 0.3072  reward_mean: -0.0073  reward_min: -0.7344  state_cost_loss: 1.3724  value_loss: 53715353600.0000
Step:   120000  |  score: 0.68 ± 0.01  |  actor_loss: -13.0943  cost_loss: 1.3651  q_loss: 68.2818  reward_max: 0.3775  reward_mean: -0.0044  reward_min: -0.6964  state_cost_loss: 1.3678  value_loss: 136104607744.0000
Step:   130000  |  score: 0.69 ± 0.02  |  actor_loss: -4.8572  cost_loss: 1.3678  q_loss: 20.5928  reward_max: 0.5126  reward_mean: -0.0100  reward_min: -1.3069  state_cost_loss: 1.3711  value_loss: 105633660928.0000
Step:   140000  |  score: 0.68 ± 0.01  |  actor_loss: -17.1037  cost_loss: 1.3629  q_loss: 36.6906  reward_max: 0.4458  reward_mean: -0.0128  reward_min: -0.9791  state_cost_loss: 1.3633  value_loss: 336707289088.0000
Step:   150000  |  score: 0.70 ± 0.01  |  actor_loss: -7.9108  cost_loss: 1.3645  q_loss: 105.5270  reward_max: 0.3942  reward_mean: -0.0133  reward_min: -1.1848  state_cost_loss: 1.3631  value_loss: 111941763072.0000
Step:   160000  |  score: 0.74 ± 0.01  |  actor_loss: -20.8294  cost_loss: 1.3689  q_loss: 15.0606  reward_max: 0.4378  reward_mean: -0.0012  reward_min: -0.6424  state_cost_loss: 1.3704  value_loss: 35145438210293760.0000
Step:   170000  |  score: 0.70 ± 0.01  |  actor_loss: -15.8728  cost_loss: 1.3591  q_loss: 30.2993  reward_max: 0.3091  reward_mean: -0.0115  reward_min: -1.5468  state_cost_loss: 1.3620  value_loss: 756941737712156672.0000
Step:   180000  |  score: 0.70 ± 0.01  |  actor_loss: -8.6537  cost_loss: 1.3574  q_loss: 5.7875  reward_max: 0.3576  reward_mean: -0.0166  reward_min: -1.6662  state_cost_loss: 1.3588  value_loss: 557540878319616.0000
Step:   190000  |  score: 0.69 ± 0.01  |  actor_loss: -16.7885  cost_loss: 1.3670  q_loss: 13.2017  reward_max: 0.5092  reward_mean: -0.0072  reward_min: -1.4945  state_cost_loss: 1.3660  value_loss: 436496667299020800.0000
